,단지명,계약년,도로명,동,거래금액평균(만원)
18471,송림아파트,2017,유엔평화로76번길 20,대연동,18000.0
18472,송림아파트,2019,유엔평화로76번길 20,대연동,21000.0
18473,송림오피스텔,2015,가야대로318번길 79,주례동,3285.05
18474,송림원룸B,2016,하신번영로300번길 92-6,하단동,5313.0
18475,송림주택,2012,가야대로378번길 46,주례동,11375.0
18476,송림주택,2013,가야대로378번길 46,주례동,11328.57
18477,송림주택,2014,가야대로378번길 46,주례동,10040.0
18478,송림주택,2015,가야대로378번길 46,주례동,11185.71
18479,송림주택,2016,가야대로378번길 46,주례동,11111.11
18480,송림주택,2017,가야대로378번길 46,주례동,10600.0
18481,송림주택,2018,가야대로378번길 46,주례동,11290.0
18482,송림주택,2019,가야대로378번길 46,주례동,10450.0
18483,송림주택,2020,가야대로378번길 46,주례동,10316.67
18484,송림주택,2021,가야대로378번길 46,주례동,9750.0
18485,송백그린,2012,연수로11번길 27,양정동,18000.0
18486,송백그린,2014,연수로11번길 27,양정동,19500.0
18487,송백그린,2016,연수로11번길 27,양정동,24500.0
18488,송백그린,2019,연수로11번길 27,양정동,18500.0
18489,송보자유,2012,삼어로 95,반여동,14675.0
18490,송보자유,2013,삼어로 95,반여동,13725.93
18491,송보자유,2014,삼어로 95,반여동,14404.55
18492,송보자유,2015,삼어로 95,반여동,15524.0
18493,송보자유,2016,삼어로 95,반여동,17975.0
18494,송보자유,2017,삼어로 95,반여동,19941.18
18495,송보자유,2018,삼어로 95,반여동,17150.0
18496,송보자유,2019,삼어로 95,반여동,14380.56
18497,송보자유,2020,삼어로 95,반여동,15780.68
18498,송보자유,2021,삼어로 95,반여동,18032.73
18499,송산아트빌,2012,유엔평화로29번길 61,대연동,15800.0
18500,송산아트빌,2013,유엔평화로29번길 61,대연동,17000.0
18501,송산아트빌,2014,유엔평화로29번길 61,대연동,10000.0
18502,송산아트빌,2015,유엔평화로29번길 61,대연동,14300.0
18503,송산아트빌,2018,유엔평화로29번길 61,대연동,16300.0
18504,송산아트빌,2019,유엔평화로29번길 61,대연동,22500.0
18505,송산아트빌,2020,유엔평화로29번길 61,대연동,20400.0
18506,송암파크빌,2017,암남로6번길 19,암남동,10800.0
18507,송암파크빌,2019,암남로6번길 19,암남동,23000.0
18508,송암파크빌,2020,암남로6번길 19,암남동,23500.0
18509,송오레스트빌,2013,명륜로242번길 3,명륜동,17450.0
18510,송오레스트빌,2016,명륜로242번길 3,명륜동,20000.0
18511,송오레스트빌,2017,명륜로242번길 3,명륜동,25700.0
18512,송오레스트빌,2020,명륜로242번길 3,명륜동,28800.0
18513,송오빌라트,2013,명륜로236번길 26,명륜동,19700.0
18514,송오빌라트,2015,명륜로236번길 26,명륜동,30000.0
18515,송원빌리지,2013,송정중앙로9번길 72-7,송정동,8000.0
18516,송원빌리지,2015,송정중앙로9번길 72-7,송정동,17900.0
18517,송원빌리지,2016,송정중앙로9번길 72-7,송정동,16200.0
18518,송원빌리지,2017,송정중앙로9번길 72-7,송정동,27700.0
18519,송원빌리지,2019,송정중앙로9번길 72-7,송정동,27500.0
18520,송원빌리지,2021,송정중앙로9번길 72-7,송정동,26600.0
18521,송원쉐르빌,2012,진남로25번길 6,대연동,17000.0
18522,송원쉐르빌,2014,진남로25번길 6,대연동,17700.0
18523,송원쉐르빌,2015,진남로25번길 6,대연동,18400.0
18524,송원쉐르빌,2016,진남로25번길 6,대연동,19200.0
18525,송원쉐르빌,2017,진남로25번길 6,대연동,19600.0
18526,송원쉐르빌,2018,진남로25번길 6,대연동,20500.0
18527,송원아트빌,2013,유엔평화로10번길 39,대연동,18050.0
18528,송원아트빌,2015,유엔평화로10번길 39,대연동,19125.0
18529,송원아트빌,2016,유엔평화로10번길 39,대연동,20000.0
18530,송원아트빌,2018,유엔평화로10번길 39,대연동,20900.0
18531,송원아트빌,2019,유엔평화로10번길 39,대연동,20750.0
18532,송원아트빌,2020,유엔평화로10번길 39,대연동,22400.0
18533,송원아트빌,2021,유엔평화로10번길 39,대연동,18700.0
18534,송원파크빌라,2012,해운대로469번나길 17,우동,25000.0
18535,송원파크빌라,2014,해운대로469번나길 17,우동,22000.0
18536,송원파크빌라,2017,해운대로469번나길 17,우동,34000.0
18537,송원파크타운,2013,유엔로 143,대연동,21150.0
18538,송원파크타운,2014,유엔로 143,대연동,20883.33
18539,송원파크타운,2016,유엔로 143,대연동,24750.0
18540,송원파크타운,2019,유엔로 143,대연동,24450.0
18541,송정비체하임,2014,송정강변로 31,송정동,17960.67
18542,송정비체하임,2016,송정강변로 31,송정동,20062.5
18543,송정비체하임,2017,송정강변로 31,송정동,20700.0
18544,송정비체하임,2018,송정강변로 31,송정동,27000.0
18545,송정비체하임,2019,송정강변로 31,송정동,22000.0
18546,송정비체하임,2020,송정강변로 31,송정동,19900.0
18547,송정비체하임,2021,송정강변로 31,송정동,21850.0
18548,송정세양시에당,2012,송정광어골로82번길 160,송정동,14250.0
18549,송정세양시에당,2013,송정광어골로82번길 160,송정동,17800.0
18550,송정세양시에당,2014,송정광어골로82번길 160,송정동,14700.0
18551,송정세양시에당,2015,송정광어골로82번길 160,송정동,17829.17
18552,송정세양시에당,2016,송정광어골로82번길 160,송정동,18955.56
18553,송정세양시에당,2017,송정광어골로82번길 160,송정동,25812.5
18554,송정세양시에당,2018,송정광어골로82번길 160,송정동,22400.0
18555,송정세양시에당,2019,송정광어골로82번길 160,송정동,19491.67
18556,송정세양시에당,2020,송정광어골로82번길 160,송정동,20166.67
18557,송정세양시에당,2021,송정광어골로82번길 160,송정동,24668.75
18558,송천,2012,대신로 74,서대신동3가,9800.0
18559,송천,2014,대신로 74,서대신동3가,10500.0
18560,송천,2017,대신로 74,서대신동3가,10500.0
18561,송천,2018,대신로 74,서대신동3가,11400.0
18562,송천,2020,대신로 74,서대신동3가,10250.0
18563,송파지오스4,2012,고분로235번길 23,연산동,12450.0
18564,송파지오스4,2013,고분로235번길 23,연산동,10500.0
18565,송파지오스4,2015,고분로235번길 23,연산동,14500.0
18566,송파지오스4,2019,고분로235번길 23,연산동,15000.0
18567,송파지오스4,2021,고분로235번길 23,연산동,14800.0
18568,송파지오스V,2012,수영로 665,광안동,19300.0
18569,송파지오스V,2013,수영로 665,광안동,19500.0
18570,송파지오스V,2014,수영로 665,광안동,21295.0
18571,송파지오스V,2015,수영로 665,광안동,22325.0
18572,송파지오스V,2016,수영로 665,광안동,24320.0
18573,송파지오스V,2017,수영로 665,광안동,26937.5
18574,송파지오스V,2021,수영로 665,광안동,33571.43
18575,송파지오스빌라트,2012,흑교로 67,보수동2가,13940.0
18576,송파지오스빌라트,2013,흑교로 67,보수동2가,17483.33
18577,송파지오스빌라트,2014,흑교로 67,보수동2가,16014.29
18578,송파지오스빌라트,2015,흑교로 67,보수동2가,20266.67
18579,송파지오스빌라트,2016,흑교로 67,보수동2가,19085.71
18580,송파지오스빌라트,2017,흑교로 67,보수동2가,21800.0
18581,송파지오스빌라트,2018,흑교로 67,보수동2가,17500.0
18582,송파지오스빌라트,2019,흑교로 67,보수동2가,19933.33
18583,송파지오스빌라트,2020,흑교로 67,보수동2가,13900.0
18584,송파지오스빌라트,2021,흑교로 67,보수동2가,17128.57
18585,송현다미랑,2013,민락본동로 15,민락동,22300.0
18586,송현다미랑,2014,민락본동로 15,민락동,20000.0
18587,송현다미랑,2015,민락본동로 15,민락동,21864.29
18588,송현다미랑,2016,민락본동로 15,민락동,23666.67
18589,송현다미랑,2017,민락본동로 15,민락동,25500.0
18590,송현다미랑,2019,민락본동로 15,민락동,22900.0
18591,송현다미랑,2020,민락본동로 15,민락동,26428.57
18592,수강드림빌라드,2014,거제천로118번길 38,연산동,17800.0
18593,수강드림빌라드,2015,거제천로118번길 38,연산동,19100.0
18594,수강드림빌라드,2016,거제천로118번길 38,연산동,16500.0
18595,수강드림빌라드,2020,거제천로118번길 38,연산동,18000.0
18596,수강드림빌라드,2021,거제천로118번길 38,연산동,15500.0
18597,수근에이스타운,2012,대교로2번길 26,봉래동3가,22160.0
18598,수근에이스타운,2012,보수대로 41-12,토성동1가,19840.0
18599,수근에이스타운,2013,대교로2번길 26,봉래동3가,19720.0
18600,수근에이스타운,2014,대교로2번길 26,봉래동3가,22450.0
18601,수근에이스타운,2014,보수대로 41-12,토성동1가,22900.0
18602,수근에이스타운,2015,대교로2번길 26,봉래동3가,22855.56
18603,수근에이스타운,2015,보수대로 41-12,토성동1가,25342.86
18604,수근에이스타운,2016,대교로2번길 26,봉래동3가,22560.0
18605,수근에이스타운,2016,보수대로 41-12,토성동1가,27350.0
18606,수근에이스타운,2017,대교로2번길 26,봉래동3가,24480.0
18607,수근에이스타운,2018,대교로2번길 26,봉래동3가,25950.0
18608,수근에이스타운,2018,보수대로 41-12,토성동1가,24525.0
18609,수근에이스타운,2019,대교로2번길 26,봉래동3가,19600.0
18610,수근에이스타운,2019,보수대로 41-12,토성동1가,24650.0
18611,수근에이스타운,2020,대교로2번길 26,봉래동3가,22700.0
18612,수근에이스타운,2020,보수대로 41-12,토성동1가,24500.0
18613,수근에이스타운,2021,대교로2번길 26,봉래동3가,23578.57
18614,수근에이스타운,2021,보수대로 41-12,토성동1가,23260.0
18615,수목하우스,2015,양지로5번길 77,양정동,17710.34
18616,수목하우스,2016,양지로5번길 77,양정동,18666.67
18617,수목하우스,2017,양지로5번길 77,양정동,20466.67
18618,수목하우스,2017,중앙대로980번길 41,양정동,19363.64
18619,수목하우스,2018,양지로5번길 77,양정동,20750.0
18620,수목하우스,2018,중앙대로980번길 41,양정동,21000.0
18621,수목하우스,2018,흑교로109번길 23,부용동1가,8554.05
18622,수목하우스,2019,양지로5번길 77,양정동,20312.5
18623,수목하우스,2020,양지로5번길 77,양정동,19050.0
18624,수목하우스,2020,중앙대로980번길 41,양정동,19750.0
18625,수목하우스,2021,양지로5번길 77,양정동,20060.0
18626,수목하우스,2021,중앙대로980번길 41,양정동,19550.0
18627,수목하우스A동,2017,동평로397번길 5,양정동,14174.58
18628,수목하우스가동,2014,서전로37번길 40,전포동,6278.57
18629,수목하우스다동,2016,월드컵대로91번가길 37,연산동,9927.24
18630,수민위즈빌,2012,금단로 171,남산동,18750.0
18631,수민위즈빌,2013,금단로 171,남산동,19208.33
18632,수민위즈빌,2014,금단로 171,남산동,19480.0
18633,수민위즈빌,2015,금단로 171,남산동,20600.0
18634,수민위즈빌,2016,금단로 171,남산동,22666.67
18635,수민위즈빌,2017,금단로 171,남산동,24012.5
18636,수민위즈빌,2018,금단로 171,남산동,16500.0
18637,수민위즈빌,2019,금단로 171,남산동,18000.0
18638,수민위즈빌,2020,금단로 171,남산동,23525.0
18639,수민위즈빌,2021,금단로 171,남산동,25500.0
18640,수성아파트(440-0),2012,수정공원로 145,수정동,4812.5
18641,수성아파트(440-0),2013,수정공원로 145,수정동,4740.0
18642,수성아파트(440-0),2014,수정공원로 145,수정동,5850.0
18643,수성아파트(440-0),2015,수정공원로 145,수정동,6300.0
18644,수성아파트(440-0),2016,수정공원로 145,수정동,6516.67
18645,수성아파트(440-0),2017,수정공원로 145,수정동,5583.33
18646,수성아파트(440-0),2018,수정공원로 145,수정동,6266.67
18647,수성아파트(440-0),2019,수정공원로 145,수정동,5000.0
18648,수성아파트(440-0),2020,수정공원로 145,수정동,5016.67
18649,수성아파트(440-0),2021,수정공원로 145,수정동,5900.0
18650,수성아파트(441-0),2012,수정공원로 143,수정동,4720.0
18651,수성아파트(441-0),2013,수정공원로 143,수정동,5000.0
18652,수성아파트(441-0),2014,수정공원로 143,수정동,4250.0
18653,수성아파트(441-0),2015,수정공원로 143,수정동,5650.0
18654,수성아파트(441-0),2016,수정공원로 143,수정동,7300.0
18655,수성아파트(441-0),2017,수정공원로 143,수정동,5725.0
18656,수성아파트(441-0),2018,수정공원로 143,수정동,6500.0
18657,수성아파트(441-0),2020,수정공원로 143,수정동,6083.33
18658,수성아파트(441-0),2021,수정공원로 143,수정동,6170.0
18659,수신,2012,대청로36번길 43,기장읍,7721.25
18660,수신,2013,대청로36번길 43,기장읍,8000.0
18661,수신,2015,대청로36번길 43,기장읍,8400.0
18662,수신,2016,대청로36번길 43,기장읍,7616.67
18663,수신,2017,대청로36번길 43,기장읍,7839.58
18664,수신,2018,대청로36번길 43,기장읍,8046.67
18665,수신,2019,대청로36번길 43,기장읍,8220.0
18666,수신,2020,대청로36번길 43,기장읍,8350.0
18667,수신,2021,대청로36번길 43,기장읍,8425.0
18668,수안,2012,명륜로45번길 31,수안동,10680.0
18669,수안,2013,명륜로45번길 31,수안동,10510.91
18670,수안,2014,명륜로45번길 31,수안동,13195.83
18671,수안,2015,명륜로45번길 31,수안동,14572.22
18672,수안,2016,명륜로45번길 31,수안동,17343.75
18673,수안,2017,명륜로45번길 31,수안동,22276.67
18674,수안,2018,명륜로45번길 31,수안동,20050.0
18675,수안,2019,명륜로45번길 31,수안동,20288.1
18676,수안,2020,명륜로45번길 31,수안동,26663.89
18677,수안,2021,명륜로45번길 31,수안동,47155.56
18678,수안동미소지음아파트,2015,명륜로98번길 67-4,수안동,26856.25
18679,수안동미소지음아파트,2016,명륜로98번길 67-4,수안동,28094.8
18680,수안동미소지음아파트,2017,명륜로98번길 67-4,수안동,28433.33
18681,수안동미소지음아파트,2019,명륜로98번길 67-4,수안동,28100.0
18682,수안동미소지음아파트,2020,명륜로98번길 67-4,수안동,27980.0
18683,수안동미소지음아파트,2021,명륜로98번길 67-4,수안동,30840.0
18684,수안동신맨션,2012,수안로 37,수안동,12300.0
18685,수안동신맨션,2015,수안로 37,수안동,12500.0
18686,수안동신맨션,2016,수안로 37,수안동,19000.0
18687,수안동신맨션,2017,수안로 37,수안동,17000.0
18688,수안동신맨션,2019,수안로 37,수안동,15000.0
18689,수안동신맨션,2020,수안로 37,수안동,22750.0
18690,수안동신맨션,2021,수안로 37,수안동,35650.0
18691,수안동하나로아파트4차,2012,명륜로 39,수안동,17000.0
18692,수안동하나로아파트4차,2013,명륜로 39,수안동,17800.0
18693,수안동하나로아파트4차,2014,명륜로 39,수안동,19750.0
18694,수안동하나로아파트4차,2017,명륜로 39,수안동,28000.0
18695,수안동하나로아파트4차,2020,명륜로 39,수안동,21766.67
18696,수안동하나로아파트4차,2021,명륜로 39,수안동,23000.0
